actor_id,actor,title,type,rating
a47454,Priyadarshan Jadhav,Cycle,Movie,TV-PG
a47455,Priyadarshi Pullikonda,Awe,Movie,TV-MA
a47456,Priyadarshi Pullikonda,Mallesham,Movie,TV-14
a47457,Priyadarshi Pullikonda,Spyder,Movie,TV-14
a47458,Priyadarshi Pullikonda,W/O Ram,Movie,TV-MA
a47459,Priyamani,Grandmaster,Movie,TV-14
a47460,Priyamvada Krishnan,Thottappan,Movie,TV-14
a47461,Priyanka Bose,Ascharyachakit!,Movie,TV-MA
a47462,Priyanka Bose,Rakkhosh,Movie,TV-MA
a47463,Priyanka Bose,What Are the Odds?,Movie,TV-MA
a47464,Priyanka Chopra,7 Khoon Maaf,Movie,TV-MA
a47465,Priyanka Chopra,Aitraaz,Movie,TV-14
a47466,Priyanka Chopra,Barfi!,Movie,TV-14
a47467,Priyanka Chopra,BluffMaster!,Movie,TV-14
a47468,Priyanka Chopra,Deewana Main Deewana,Movie,TV-14
a47469,Priyanka Chopra,Dil Dhadakne Do,Movie,TV-MA
a47470,Priyanka Chopra,Don,Movie,TV-14
a47471,Priyanka Chopra,Don 2,Movie,TV-14
a47472,Priyanka Chopra,Dostana,Movie,TV-14
a47473,Priyanka Chopra,Fashion,Movie,TV-MA
a47474,Priyanka Chopra,Kaminey,Movie,TV-14
a47475,Priyanka Chopra,Mary Kom,Movie,TV-PG
a47476,Priyanka Chopra,Mujhse Shaadi Karogi,Movie,TV-PG
a47477,Priyanka Chopra,Quantico,TV Show,TV-14
a47478,Priyanka Chopra,The Sky Is Pink,Movie,TV-MA
a47479,Priyanka Chopra,We Can Be Heroes,Movie,PG
a47480,Priyanka Chopra,What's Your Raashee?,Movie,TV-PG
a47481,Priyanka Chopra Jonas,The White Tiger,Movie,R
a47482,Priyanka Jawalkar,Thimmarusu,Movie,TV-14
a47483,Priyanka Kothari,Agyaat,Movie,TV-14
a47484,Priyanka Sarkar,Abby Sen,Movie,TV-PG
a47485,Priyanka Sarkar,The Royal Bengal Tiger,Movie,TV-MA
a47486,Priyanka Setia,Kuldip Patwal: I Didn't Do It!,Movie,TV-MA
a47487,Priyanka Sharma,Lock,Movie,TV-14
a47488,Priyanka Verma,Torbaaz,Movie,TV-MA
a47489,Priyanka Xi,The Water Horse: Legend of the Deep,Movie,PG
a47490,Priyanshu Chatterjee,Baadshaho,Movie,TV-14
a47491,Priyanshu Chatterjee,Shikara,Movie,TV-14
a47492,Priyanshu Painyuli,Bhavesh Joshi Superhero,Movie,TV-14
a47493,Priyanshu Painyuli,Once Again,Movie,TV-PG
a47494,Priyanshu Painyuli,Upstarts,Movie,TV-14
a47495,Priyesh Kaushik,Shaurya: It Takes Courage to Make Right... Right,Movie,TV-14
a47496,Prudence Liew,On the Wrong Track,Movie,TV-14
a47497,Prue Leith,The Great British Baking Show: Holidays,TV Show,TV-MA
a47498,Pruitt Taylor Vince,13 Sins,Movie,R
a47499,Pruitt Taylor Vince,Heavy,Movie,R
a47500,Pruitt Taylor Vince,Homefront,Movie,R
a47501,Pua Magasiva,Power Rangers Ninja Storm,TV Show,TV-Y7
a47502,Puff Kuo,Inborn Pair,TV Show,TV-14
a47503,Puff Kuo,Just You,TV Show,TV-14
a47504,Puff Kuo,Miss Rose,TV Show,TV-MA
a47505,Pujitha Ponnada,7 (Seven),TV Show,TV-14
a47506,Pujitha Ponnada,Miss India,Movie,TV-PG
a47507,Pulkit Samrat,Bangistan,Movie,TV-14
a47508,Pulkit Samrat,Bittoo Boss,Movie,TV-14
a47509,Pulkit Samrat,Fukrey,Movie,TV-14
a47510,Pulkit Samrat,Veerey Ki Wedding,Movie,TV-14
a47511,Puma Robinson,Black Ink Crew New York,TV Show,TV-14
a47512,Punam Patel,Rim of the World,Movie,TV-14
a47513,Punam Patel,Special,TV Show,TV-MA
a47514,Puneet Issar,Humko Deewana Kar Gaye,Movie,TV-PG
a47515,Puneet Issar,Ram Jaane,Movie,TV-14
a47517,Puneet Issar,Yaar Gaddar,Movie,TV-14
a47518,Punit Pathak,ABCD 2,Movie,TV-14
a47519,Punit Pathak,ABCD: Any Body Can Dance,Movie,TV-14
a47520,Punkie Johnson,Guest House,Movie,R
a47521,Purab Kohli,Fatso,Movie,TV-14
a47522,Purab Kohli,Hide & Seek,Movie,TV-14
a47523,Purab Kohli,I Am,Movie,TV-MA
a47524,Purab Kohli,Jal,Movie,TV-14
a47525,Purab Kohli,My Brother ... Nikhil,Movie,TV-PG
a47526,Purab Kohli,Rock On!!,Movie,TV-14
a47527,Purab Kohli,Typewriter,TV Show,TV-MA
a47528,Purab Kohli,Y.M.I.: Yeh Mera India,Movie,TV-MA
a47529,Purav Bhandare,Michael,Movie,TV-MA
a47530,Purav Bhandare,Tahaan,Movie,TV-14
a47531,Puri Hiranyapluek,Bang Rajan 2,Movie,TV-MA
a47532,Purnima Varma,Poster Boys,Movie,PG-13
a47533,Puru Chibber,A Scandall,Movie,TV-MA
a47534,Puru Chibber,Khotey Sikkey,TV Show,TV-14
a47535,Puru Rajkumar,Hamara Dil Aapke Paas Hai,Movie,TV-14
a47536,Pushkar Goggiaa,Dharmakshetra,TV Show,TV-PG
a47537,Pushkar Jog,EMI: Liya Hai To Chukana Padega,Movie,TV-14
a47538,Pushkar Shrotri,Aajcha Divas Majha,Movie,TV-PG
a47539,Pushkar Shrotri,Kay Dyache Bola,Movie,TV-14
a47540,Pushkar Shrotri,Morya,Movie,TV-14
a47541,Pushkar Shrotri,Sakhi,Movie,TV-PG
a47542,Pushkar Shrotri,Zenda,Movie,TV-14
a47543,Pushpa,Gol Maal,Movie,TV-PG
a47544,Pushtii Shakti,Mahi Way,TV Show,TV-14
a47545,Pushtii Shakti,Qarib Qarib Singlle,Movie,TV-14
a47546,Pushy Anand,Koi Aap Sa,Movie,TV-14
a47547,Puteri Aishah,Pulang,Movie,TV-14
a47548,Puteri Balqis,Akulah Balqis,TV Show,TV-14
a47549,Puteri Octovia,Dhia Sofea,TV Show,TV-14
a47550,Putri Ayudya,Love for Sale 2,Movie,TV-14
a47551,Putri Marino,Posesif,Movie,TV-MA
a47552,Puttachat Pongsuchat,ATM,Movie,TV-14
a47553,Puttachat Pongsuchat,I Fine... Thank You... Love You,Movie,TV-14
a47554,Puttichai Kasetsin,Club Friday The Series 6,TV Show,TV-MA
a47555,Puttichai Kasetsin,Club Friday To Be Continued - My Beautiful Tomboy,TV Show,TV-MA
a47556,Puttichai Kasetsin,Ugly Duckling,TV Show,TV-14
a47557,Putu Winchester,Heartbreak High,TV Show,TV-14
a47558,Pyo Ji-hoon,Hotel Del Luna,TV Show,TV-14
a47559,Pyotr Fyodorov,Locust,TV Show,TV-MA
a47560,Pyper Braun,Country Comfort,TV Show,TV-PG
a47561,Q'orianka Kilcher,Hostiles,Movie,R
a47562,Q-Tip,Rhyme & Reason,Movie,R
a47563,Q-Tip,Time Is Illmatic,Movie,TV-MA
a47564,Qahtan Alqahtani,The 10 Sins,TV Show,TV-14
a47565,Qavi Khan,Khaani,TV Show,TV-14
a47566,Qavi Khan,Pari,Movie,TV-14
a47567,Qavi Khan,Sadqay Tumhare,TV Show,TV-PG
a47568,Qavi Khan,Wrong No.,Movie,TV-14
a47569,Qayam Devji,Hulk Vs.,Movie,PG-13
a47570,Qays Sheikh Najib,Children of Adam,TV Show,TV-14
a47571,Qi Shu,A Beautiful Life,Movie,TV-14
a47572,Qi Shu,Look for a Star,Movie,TV-14
a47573,Qi Wei,Manhunt,Movie,TV-MA
a47574,Qi Yu Wu,The Family Court,TV Show,TV-MA
a47575,Qi Yu Wu,The Little Nyonya,TV Show,TV-14
a47576,Qian Chen,The Daily Life of the Immortal King,TV Show,TV-14
a47577,Qianyuan Wang,Set Off,Movie,TV-MA
a47578,Qiao Shan,Monster Run,Movie,TV-14
a47579,Qin Hailu,Hide and Seek,Movie,TV-14
a47580,Qin Lan,King’s War,TV Show,TV-14
a47581,Qin Lan,The Rational Life,TV Show,TV-14
a47582,Qing Ye,Man of Tai Chi,Movie,R
a47583,Qingfu Pan,Martial Arts of Shaolin,Movie,R
a47584,Qinyi Du,Ultimate Beastmaster,TV Show,TV-PG
a47585,Qinyi Du,Ultimate Beastmaster México,TV Show,TV-PG
a47586,Qiu Yongli,Qin Empire: Alliance,TV Show,TV-14
a47587,Qiu Yuen,Young Tiger,Movie,NR
a47588,Qiuyan Huang,Martial Arts of Shaolin,Movie,R
a47589,Qu Chuxiao,The Yin Yang Master,Movie,TV-14
a47590,Qu Jingjing,Birth of the Dragon,Movie,PG-13
a47591,Qu Jingjing,The Wandering Earth,Movie,TV-MA
a47592,Qu Ying,The Twins Effect II,Movie,TV-14
a47593,Qu Zheming,Us and Them,Movie,TV-MA
a47594,Quang Su,Conjuring Spirit,Movie,TV-MA
a47595,Quddus Newton,Dolphin Kick,Movie,TV-PG
a47596,Queen Latifah,Hairspray,Movie,PG
a47597,Queen Latifah,House Party 2,Movie,R
a47598,Queen Latifah,Mad Money,Movie,PG-13
a47599,Queen Latifah,Stranger than Fiction,Movie,PG-13
a47600,Queen Latifah,The Trap,Movie,TV-MA
a47601,Queen Latifah,Valentine's Day,Movie,PG-13
a47602,Queen Wei,Be with Me,TV Show,TV-PG
a47603,Queenie Chu,Love in a Puff,Movie,TV-MA
a47604,Queenie Chu,Love In A Puff,Movie,TV-MA
a47605,Quei Tann,Cam,Movie,TV-MA
a47606,Quentin Krog,Blitz Patrollie,Movie,TV-MA
a47607,Quentin Tarantino,Little Nicky,Movie,PG-13
a47608,Quentin Thébault,"Plaire, aimer et courir vite",Movie,TV-MA
a47609,Quera South,Sprinter,Movie,TV-MA
a47610,Questlove,Someone Great,Movie,R
a47611,Quetzalli Cortés,Diablero,TV Show,TV-MA
a47612,Quim Gutiérrez,"I love you, stupid",Movie,TV-MA
a47613,Quim Gutiérrez,Spy Time,Movie,TV-MA
a47614,Quim Gutiérrez,The Neighbor,TV Show,TV-MA
a47615,Quincy Brown,The Holiday Calendar,Movie,TV-G
a47616,Quincy Fouse,All About the Washingtons,TV Show,TV-PG
a47617,Quincy Fouse,Legacies,TV Show,TV-14
a47618,Quincy Harris,Exit Strategy,Movie,NR
a47619,Quincy Jones,Feel Rich,Movie,TV-MA
a47620,Quincy Jones,Listen Up! The Lives of Quincy Jones,Movie,TV-14
a47621,Quincy Jones,Maya Angelou: And Still I Rise,Movie,TV-PG
a47622,Quincy Jones,Quincy,Movie,TV-MA
a47623,Quincy Jones,The Black Godfather,Movie,TV-MA
a47624,Quincy Jones III,Feel Rich,Movie,TV-MA
a47625,Quinn Greene,LEGO Bionicle: The Journey to One,TV Show,TV-Y7
a47626,Quinn Liebling,Everything Sucks!,TV Show,TV-14
a47627,Quinn Shephard,Midnight Sun,Movie,PG-13
a47628,Quinn Shephard,Unaccompanied Minors,Movie,PG
a47629,Quintessa Swindell,Trinkets,TV Show,TV-MA
a47630,Quinton Aaron,Justice,Movie,R
a47631,Quinton Aaron,Left Behind,Movie,PG-13
a47632,Qutaiba Abdelhaq,Mosul,Movie,TV-MA
a47633,Quvenzhané Wallis,Kahlil Gibran's The Prophet,Movie,PG
a47634,R. Bruce Elliott,Case Closed,TV Show,TV-14
a47635,R. Bruce Elliott,Fairy Tail,TV Show,TV-MA
a47636,R. Bruce Elliott,The Devil Is a Part-Timer!,TV Show,TV-14
a47637,R. Kelly,Surviving R. Kelly,TV Show,TV-MA
a47638,R. Kelly,Surviving R. Kelly Part II: The Reckoning,TV Show,TV-MA
a47639,R. Kelly,Surviving R. Kelly: The Impact,Movie,TV-14
a47640,R.G. Armstrong,The Car,Movie,PG
a47641,R.H. Thomson,Anne with an E,TV Show,TV-PG
a47642,R.H. Thomson,Chloe,Movie,R
a47643,R.J. Mitte,Breaking Bad,TV Show,TV-MA
a47644,R.J. Mitte,Time Share,Movie,TV-MA
a47645,R.L. Stine,Goosebumps,TV Show,TV-G
a47646,R.R. Melati Pinaring,Love You... Love You Not,Movie,TV-14
a47647,R.V. Udhaykumar,Abhinetri,Movie,TV-14
a47648,Ra Chapman,Wentworth,TV Show,TV-MA
a47649,Ra Mi-ran,High Society,Movie,TV-MA
a47650,Raad Rawi,A Private War,Movie,R
a47651,Raad Rawi,Green Zone,Movie,R
a47652,Raad Rawi,Traitor,Movie,PG-13
a47653,Raaghav Chanana,Zubaan,Movie,TV-14
a47654,Raaj Kumar,Lal Patthar,Movie,TV-14
a47655,Raaj Kumar,Muqaddar ka Faisla,Movie,TV-14
a47656,Raaj Kumar,Ujala,Movie,TV-14
a47657,Raashi Khanna,Tughlaq Durbar,Movie,TV-14
a47658,Raashi Khanna,Tughlaq Durbar (Telugu),Movie,TV-14
a47659,Raashi Khanna,World Famous Lover,Movie,TV-MA
a47660,Raashul Tandon,Pink,Movie,TV-14
a47661,Raayo S. Bakhirta,706,Movie,TV-14
a47662,Raayo S. Bakhirta,Pyaar Ka Punchnama,Movie,TV-14
a47663,Rabbit Chen,Unchained Fate,TV Show,TV-14
a47664,Rabbit Yang,Love Family,TV Show,TV-MA
a47665,Rachael Bella,The Ring,Movie,PG-13
a47666,Rachael Blake,Breath,Movie,TV-MA
a47667,Rachael Dickson,Pablo,TV Show,TV-Y
a47668,Rachael Harris,Barely Lethal,Movie,PG-13
a47669,Rachael Harris,Lucifer,TV Show,TV-14
a47670,Rachael Leigh Cook,He's All That,Movie,TV-14
a47671,Rachael Leigh Cook,"Love, Guaranteed",Movie,TV-PG
a47672,Rachael Lillis,Dinosaur King,TV Show,TV-Y7
a47673,Rachael Lillis,Winx Club,TV Show,TV-Y7
a47674,Rachael Louise Miller,Steam Team to the Rescue,Movie,TV-Y
a47675,Rachael Louise Miller,Thomas & Friends: Marvelous Machinery: A New Arrival,Movie,TV-Y
a47676,Rachael Louise Miller,Thomas & Friends: Marvelous Machinery: World of Tomorrow,Movie,TV-Y
a47677,Rachael Louise Miller,Thomas & Friends: Thomas and the Royal Engine,Movie,TV-Y
a47678,Rachael Okonkwo,Nimbe,Movie,TV-MA
a47679,Rachael Okonkwo,Shadow Parties,Movie,TV-MA
a47680,Rachael Oniga,Chief Daddy,Movie,TV-MA
a47681,Rachael Stirling,Amelia: A Tale of Two Sisters,Movie,TV-PG
a47682,Rachael Stirling,Jackie: A Tale of Two Sisters,Movie,TV-PG
a47683,Rachael Stirling,The Mitfords: A Tale of Two Sisters,Movie,TV-PG
a47684,Rachael Taylor,ARQ,Movie,TV-MA
a47685,Rachael Taylor,Marvel's Jessica Jones,TV Show,TV-MA
a47686,Rachael Taylor,Marvel's The Defenders,TV Show,TV-MA
a47687,Rachael Taylor,The Darkest Hour,Movie,PG-13
a47688,Rachanee Siralert,Ghost Lab,Movie,TV-MA
a47689,Rachaya Tupkunanon,The Underclass,TV Show,TV-MA
a47690,Rachel Amanda,One Day We'll Talk About Today,Movie,TV-G
a47691,Rachel Amanda,Too Handsome to Handle,Movie,TV-14
a47692,Rachel Amanda,Wave of Cinema: One Day We'll Talk About Today,Movie,TV-14
a47693,Rachel Bilson,Hart of Dixie,TV Show,TV-PG
a47694,Rachel Bloom,Crazy Ex-Girlfriend,TV Show,TV-MA
a47695,Rachel Bloom,The Angry Birds Movie 2,Movie,PG
a47696,Rachel Boston,Christmas Crush,Movie,TV-PG
a47697,Rachel Brann,The Debt Collector,Movie,TV-MA
a47698,Rachel Braunschweig,The Awakening of Motti Wolkenbruch,Movie,TV-MA
a47699,Rachel Brosnahan,Change in the Air,Movie,PG
a47700,Rachel Crow,Deidra & Laney Rob a Train,Movie,TV-14
a47701,Rachel Crow,DreamWorks Home: For the Holidays,Movie,TV-Y
a47702,Rachel Crow,Home: Adventures with Tip & Oh,TV Show,TV-Y7
a47703,Rachel D'Sena,Raising the Bar,Movie,TV-Y
a47704,Rachel Dratch,Hurricane Bianca,Movie,TV-MA
a47705,Rachel Dratch,Hurricane Bianca: From Russia With Hate,Movie,TV-MA
a47706,Rachel Dratch,The Week Of,Movie,TV-14
a47707,Rachel Dratch,Wine Country,Movie,R
a47708,Rachel Feinstein,Historical Roasts,TV Show,TV-MA
